Year,State,State ANSI,Data Item,Value
1994,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN $",13520000
1994,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB",26000000
1994,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",100
1994,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN $",300000
1994,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB",306000
1994,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
1994,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN $",3811000
1994,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB",7622000
1994,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",74
1994,UTAH,49,"HONEY - PRODUCTION, MEASURED IN $",1345000
1994,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB",2537000
1994,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",59
1994,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN $",335000
1994,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB",385000
1994,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",77
1994,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN $",372000
1994,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB",572000
1994,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",52
1994,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN $",2009000
1994,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB",3720000
1994,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",62
1994,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN $",1038000
1994,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB",880000
1994,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",44
1994,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN $",3195000
1994,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB",5325000
1994,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",71
1994,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN $",1841000
1994,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB",3174000
1994,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",69
1993,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN $",504000
1993,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB",855000
1993,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",45
1993,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN $",2202000
1993,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB",4235000
1993,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",77
1993,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN $",1825000
1993,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB",3650000
1993,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",73
1993,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN $",22500000
1993,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB",45000000
1993,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",90
1993,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN $",2244000
1993,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB",3869000
1993,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",73
1993,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN $",11300000
1993,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB",22600000
1993,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",113
1993,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN $",2733000
1993,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB",4480000
1993,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",56
1993,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN $",828000
1993,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB",1593000
1993,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",177
1993,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN $",4910000
1993,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB",9443000
1993,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",71
1993,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN $",691000
1993,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB",720000
1993,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",48
1993,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN $",554000
1993,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB",792000
1993,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",66
1993,IOWA,19,"HONEY - PRODUCTION, MEASURED IN $",1537000
1993,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB",2744000
1993,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",49
1993,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN $",734000
1993,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB",1311000
1993,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",57
1993,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN $",202000
1993,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB",240000
1993,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",60
1993,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN $",2102000
1993,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB",4042000
1993,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",86
1993,MAINE,23,"HONEY - PRODUCTION, MEASURED IN $",442000
1993,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB",650000
1993,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",50
1993,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN $",278000
1993,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB",189000
1993,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",27
1993,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN $",3950000
1993,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB",6930000
1993,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",77
1993,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN $",7632000
1993,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB",14400000
1993,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",80
1993,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN $",508000
1993,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB",1037000
1993,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",61
1993,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN $",1034000
1993,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN LB",1752000
1993,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",73
1993,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN $",5027000
1993,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN LB",9310000
1993,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",98
1993,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN $",3079000
1993,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN LB",5810000
1993,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",70
1993,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN $",692000
1993,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN LB",728000
1993,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",52
1993,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN $",268000
1993,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN LB",308000
1993,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",28
1993,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN $",783000
1993,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN LB",1152000
1993,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",64
1993,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN $",2539000
1993,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN LB",4030000
1993,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",62
1993,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN $",716000
1993,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN LB",795000
1993,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",53
1993,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN $",10296000
1993,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN LB",19800000
1993,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",90
1993,OHIO,39,"HONEY - PRODUCTION, MEASURED IN $",1307000
1993,OHIO,39,"HONEY - PRODUCTION, MEASURED IN LB",1980000
1993,OHIO,39,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",66
1993,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN $",326000
1993,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN LB",402000
1993,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",67
1993,OREGON,41,"HONEY - PRODUCTION, MEASURED IN $",1989000
1993,OREGON,41,"HONEY - PRODUCTION, MEASURED IN LB",3551000
1993,OREGON,41,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",67
1993,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN $",443000
1993,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB",360000
1993,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",40
1993,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN $",717000
1993,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN LB",1120000
1993,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",40
1993,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN $",594000
1993,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN LB",990000
1993,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",90
1993,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN $",12485000
1993,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB",24010000
1993,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",98
1993,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN $",379000
1993,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB",408000
1993,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
1993,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN $",4391000
1993,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB",8610000
1993,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",82
1993,UTAH,49,"HONEY - PRODUCTION, MEASURED IN $",1224000
1993,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB",2226000
1993,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",53
1993,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN $",330000
1993,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB",492000
1993,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",82
1993,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN $",437000
1993,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB",540000
1993,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",54
1993,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN $",1647000
1993,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB",2700000
1993,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",45
1993,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN $",821000
1993,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB",740000
1993,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",37
1993,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN $",4838000
1993,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB",8200000
1993,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",82
1993,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN $",991000
1993,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB",1870000
1993,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",55
1992,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN $",605000
1992,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB",1025000
1992,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",41
1992,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN $",2079000
1992,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB",3780000
1992,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",54
1992,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN $",1521000
1992,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB",2925000
1992,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",65
1992,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN $",17072000
1992,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB",32830000
1992,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",67
1992,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN $",2270000
1992,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB",3848000
1992,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",74
1992,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN $",12126000
1992,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB",22880000
1992,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",104
1992,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN $",3086000
1992,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB",4675000
1992,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",55
1992,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN $",671000
1992,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB",1242000
1992,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",138
1992,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN $",3580000
1992,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB",6885000
1992,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",51
1992,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN $",746000
1992,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB",848000
1992,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",53
1992,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN $",335000
1992,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB",465000
1992,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",31
1992,IOWA,19,"HONEY - PRODUCTION, MEASURED IN $",2297000
1992,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB",4030000
1992,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",62
1992,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN $",958000
1992,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB",1624000
1992,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",58
1992,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN $",89000
1992,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB",120000
1992,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",30
1992,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN $",2456000
1992,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB",4815000
1992,LOUISIANA,22,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",107
1992,MAINE,23,"HONEY - PRODUCTION, MEASURED IN $",254000
1992,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB",330000
1992,MAINE,23,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",22
1992,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN $",137000
1992,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB",138000
1992,MARYLAND,24,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",23
1992,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN $",3811000
1992,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB",6460000
1992,MICHIGAN,26,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",68
1992,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN $",9234000
1992,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB",17100000
1992,MINNESOTA,27,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",90
1992,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN $",829000
1992,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB",1625000
1992,MISSISSIPPI,28,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",65
1992,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN $",1186000
1992,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN LB",1825000
1992,MISSOURI,29,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",73
1992,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN $",5264000
1992,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN LB",9570000
1992,MONTANA,30,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",110
1992,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN $",3816000
1992,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN LB",7200000
1992,NEBRASKA,31,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",75
1992,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN $",829000
1992,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN LB",975000
1992,NEVADA,32,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",65
1992,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN $",160000
1992,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN LB",176000
1992,NEW JERSEY,34,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",22
1992,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN $",747000
1992,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN LB",1224000
1992,NEW MEXICO,35,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",68
1992,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN $",2818000
1992,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN LB",4620000
1992,NEW YORK,36,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",66
1992,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN $",533000
1992,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN LB",675000
1992,NORTH CAROLINA,37,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",45
1992,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN $",11575000
1992,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN LB",21840000
1992,NORTH DAKOTA,38,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",91
1992,OHIO,39,"HONEY - PRODUCTION, MEASURED IN $",752000
1992,OHIO,39,"HONEY - PRODUCTION, MEASURED IN LB",1254000
1992,OHIO,39,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",33
1992,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN $",346000
1992,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN LB",468000
1992,OKLAHOMA,40,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",52
1992,OREGON,41,"HONEY - PRODUCTION, MEASURED IN $",1478000
1992,OREGON,41,"HONEY - PRODUCTION, MEASURED IN LB",2548000
1992,OREGON,41,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",49
1992,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN $",232000
1992,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB",234000
1992,OTHER STATES,,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",26
1992,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN $",873000
1992,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN LB",1230000
1992,PENNSYLVANIA,42,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",41
1992,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN $",592000
1992,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN LB",759000
1992,SOUTH CAROLINA,45,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",69
1992,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN $",10812000
1992,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB",20400000
1992,SOUTH DAKOTA,46,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",85
1992,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN $",223000
1992,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB",301000
1992,TENNESSEE,47,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",43
1992,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN $",5525000
1992,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB",10625000
1992,TEXAS,48,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",85
1992,UTAH,49,"HONEY - PRODUCTION, MEASURED IN $",1527000
1992,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB",2632000
1992,UTAH,49,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",56
1992,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN $",284000
1992,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB",378000
1992,VERMONT,50,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",63
1992,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN $",351000
1992,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB",494000
1992,VIRGINIA,51,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",38
1992,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN $",2042000
1992,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB",3520000
1992,WASHINGTON,53,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",44
1992,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN $",1075000
1992,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB",1265000
1992,WEST VIRGINIA,54,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",55
1992,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN $",4019000
1992,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB",6930000
1992,WISCONSIN,55,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",66
1992,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN $",1550000
1992,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB",2870000
1992,WYOMING,56,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",70
1991,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN $",348000
1991,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB",552000
1991,ALABAMA,1,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",24
1991,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN $",1988000
1991,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB",3750000
1991,ARIZONA,4,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",50
1991,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN $",2005000
1991,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB",3713000
1991,ARKANSAS,5,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",79
1991,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN $",18711000
1991,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB",34650000
1991,CALIFORNIA,6,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",63
1991,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN $",2489000
1991,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB",3950000
1991,COLORADO,8,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",79
1991,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN $",9898000
1991,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB",18675000
1991,FLORIDA,12,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",83
1991,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN $",2699000
1991,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB",4284000
1991,GEORGIA,13,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",42
1991,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN $",747000
1991,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB",1310000
1991,HAWAII,15,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",131
1991,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN $",3478000
1991,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB",6440000
1991,IDAHO,16,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",46
1991,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN $",863000
1991,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB",1092000
1991,ILLINOIS,17,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",52
1991,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN $",714000
1991,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB",1050000
1991,INDIANA,18,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",50
1991,IOWA,19,"HONEY - PRODUCTION, MEASURED IN $",2354000
1991,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB",4130000
1991,IOWA,19,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",59
1991,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN $",1092000
1991,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB",1820000
1991,KANSAS,20,"HONEY - PRODUCTION, MEASURED IN LB / COLONY",52
1991,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN $",168000
1991,KENTUCKY,21,"HONEY - PRODUCTION, MEASURED IN LB",175000
